id	event_name	main_title	created_at	last_updated_at	closed_at	status	source_count	importance_score	publish_status	failure_reason	failure_details	attempt_count	first_attempt_at	last_attempt_at	recovered	attempts_before_success	attempt_history
23882	Parents In England Fear Losing Support For	Parents in England fear losing support for disabled children due to Send reforms	2026-01-29 07:35:54.123536+00	2026-01-29 07:37:19.969956+00		active	1	750	published			1	2026-01-29 07:36:57.579117+00	2026-01-29 07:37:19.67841+00	FALSE		[{"at": "2026-01-29T07:36:57.579117", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:37:19.678410", "reason": null, "status": "published", "attempt": 1}]
23881	Damning New Video Shows Alex Pretti Running	Damning new video shows Alex Pretti running at ICE agents and screaming in their faces before smashing feds' tail light	2026-01-29 07:35:52.393931+00	2026-01-29 07:36:57.484691+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 07:36:52.607823+00	2026-01-29 07:36:57.178141+00	FALSE		[{"at": "2026-01-29T07:36:52.607823", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:36:57.178141", "reason": "no_content", "status": "failed", "attempt": 1}]
23880	Freezing Weather Forces The World’S Top Lng	Freezing Weather Forces the World’s Top LNG Exporter to Import Gas	2026-01-29 07:35:50.470937+00	2026-01-29 07:36:52.516502+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 07:36:45.772401+00	2026-01-29 07:36:52.234363+00	FALSE		[{"at": "2026-01-29T07:36:45.772401", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:36:52.234363", "reason": "no_content", "status": "failed", "attempt": 1}]
23879	Japan'S Private-Sector Rice Imports Jump By 95	Japan's private-sector rice imports jump by 95 times in 2025	2026-01-29 07:35:48.716333+00	2026-01-29 07:36:45.66988+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 07:36:32.820149+00	2026-01-29 07:36:45.380771+00	FALSE		[{"at": "2026-01-29T07:36:32.820149", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:36:45.380771", "reason": "no_content", "status": "failed", "attempt": 1}]
23878	Japan Box-Office Revenues Mark Record High In	Japan box-office revenues mark record high in 2025	2026-01-29 07:35:46.950885+00	2026-01-29 07:36:32.71324+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 07:36:20.414474+00	2026-01-29 07:36:32.417832+00	FALSE		[{"at": "2026-01-29T07:36:20.414474", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:36:32.417832", "reason": "no_content", "status": "failed", "attempt": 1}]
23877	Police Probe Explosive Device Thrown At Indigenous	Police probe explosive device thrown at Indigenous protest in Australia	2026-01-29 07:35:44.798275+00	2026-01-29 07:36:20.303691+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 07:36:16.471861+00	2026-01-29 07:36:20.018131+00	FALSE		[{"at": "2026-01-29T07:36:16.471861", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:36:20.018131", "reason": "no_content", "status": "failed", "attempt": 1}]
23876	‘You’Re Not Human:’ A Legal Limbo For	‘You’re not human:’ A legal limbo for Russian nationals in Ukraine	2026-01-29 07:35:42.896184+00	2026-01-29 07:36:16.346391+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 07:36:11.514697+00	2026-01-29 07:36:16.023725+00	FALSE		[{"at": "2026-01-29T07:36:11.514697", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:36:16.023725", "reason": "no_content", "status": "failed", "attempt": 1}]
23875	Keep Suspended Pupils In School, Ministers Say	Keep suspended pupils in school, ministers say	2026-01-29 07:35:40.645572+00	2026-01-29 07:36:11.361893+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 07:35:57.52345+00	2026-01-29 07:36:11.004181+00	FALSE		[{"at": "2026-01-29T07:35:57.523450", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:36:11.004181", "reason": "no_image", "status": "failed", "attempt": 1}]
23874	‘People Wonder If It’S An Exploding Tree’:	‘People wonder if it’s an exploding tree’: Sub-zero temperatures bring frost quakes to the US	2026-01-29 07:24:56.083438+00	2026-01-29 07:28:02.019001+00		active	1	750	published			1	2026-01-29 07:27:09.515387+00	2026-01-29 07:28:01.659796+00	FALSE		[{"at": "2026-01-29T07:27:09.515387", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:28:01.659796", "reason": null, "status": "published", "attempt": 1}]
23873	Man Shot By Police Outside Victorian School	Man shot by police outside Victorian school	2026-01-29 07:24:53.788238+00	2026-01-29 07:27:07.614909+00		active	1	750	published			1	2026-01-29 07:26:33.258829+00	2026-01-29 07:27:07.002395+00	FALSE		[{"at": "2026-01-29T07:26:33.258829", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:27:07.002395", "reason": null, "status": "published", "attempt": 1}]
23872	F1 2026 Testing Lewis Hamilton Back At	F1 2026 testing live: Lewis Hamilton back at wheel of new Ferrari car in Barcelona	2026-01-29 07:24:51.210521+00	2026-01-29 07:26:30.873328+00		active	1	750	published			1	2026-01-29 07:26:08.856171+00	2026-01-29 07:26:30.559747+00	FALSE		[{"at": "2026-01-29T07:26:08.856171", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:26:30.559747", "reason": null, "status": "published", "attempt": 1}]
23871	Who Is Jimmy Lai? British Citizen And	Who is Jimmy Lai? British citizen and democracy activist imprisoned by China central to Starmer’s visit	2026-01-29 07:24:49.328262+00	2026-01-29 07:26:03.926145+00		active	1	750	published			1	2026-01-29 07:25:34.488425+00	2026-01-29 07:26:03.375736+00	FALSE		[{"at": "2026-01-29T07:25:34.488425", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:26:03.375736", "reason": null, "status": "published", "attempt": 1}]
23870	Samsung And Sk Hynix Warn Memory Chip	Samsung and SK Hynix warn memory chip crunch to continue until 2027	2026-01-29 07:16:07.207921+00	2026-01-29 07:20:22.70552+00		active	1	750	published			1	2026-01-29 07:19:55.030535+00	2026-01-29 07:20:22.2876+00	FALSE		[{"at": "2026-01-29T07:19:55.030535", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:20:22.287600", "reason": null, "status": "published", "attempt": 1}]
23869	Top Chipmakers To Boost Capital Spending Amid	Top chipmakers to boost capital spending amid AI-driven supply squeeze	2026-01-29 07:16:05.463726+00	2026-01-29 07:19:50.030324+00		active	1	750	published			1	2026-01-29 07:19:19.952991+00	2026-01-29 07:19:49.722493+00	FALSE		[{"at": "2026-01-29T07:19:19.952991", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:19:49.722493", "reason": null, "status": "published", "attempt": 1}]
23868	Eu Appears Poised To Sanction Iran'S Revolutionary	EU appears poised to sanction Iran's Revolutionary Guard over protest crackdown	2026-01-29 07:16:03.775463+00	2026-01-29 12:05:53.359706+00		active	2	750	published			1	2026-01-29 07:18:48.155546+00	2026-01-29 07:19:14.984293+00	FALSE		[{"at": "2026-01-29T07:18:48.155546", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:19:14.984293", "reason": null, "status": "published", "attempt": 1}]
23867	As Ice Cracks Down, Some Of America’S	As ICE cracks down, some of America’s biggest names are speaking out	2026-01-29 07:16:00.930377+00	2026-01-29 07:18:18.220331+00		active	1	750	published			1	2026-01-29 07:17:50.418603+00	2026-01-29 07:18:17.904831+00	FALSE		[{"at": "2026-01-29T07:17:50.418603", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:18:17.904831", "reason": null, "status": "published", "attempt": 1}]
23866	Nipah Virus Fears Trigger Airport Checks Across	Nipah virus fears trigger airport checks across Asia after India confirms two cases	2026-01-29 07:15:59.210581+00	2026-01-29 07:17:36.54341+00		active	1	750	published			1	2026-01-29 07:17:05.062953+00	2026-01-29 07:17:36.176648+00	FALSE		[{"at": "2026-01-29T07:17:05.062953", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:17:36.176648", "reason": null, "status": "published", "attempt": 1}]
23865	New Malaria Vaccines Helped Ghana Slash Child	New malaria vaccines helped Ghana slash child deaths. Then Trump, others cut aid	2026-01-29 07:15:57.373675+00	2026-01-29 07:17:00.25631+00		active	1	750	published			1	2026-01-29 07:16:31.311472+00	2026-01-29 07:16:59.945458+00	FALSE		[{"at": "2026-01-29T07:16:31.311472", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:16:59.945458", "reason": null, "status": "published", "attempt": 1}]
23864	Car Smashes Into School Bus, Police Fire	Car smashes into school bus, police fire on vehicle in Geelong	2026-01-29 07:15:55.547854+00	2026-01-29 07:16:31.220298+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 07:16:10.526576+00	2026-01-29 07:16:30.907119+00	FALSE		[{"at": "2026-01-29T07:16:10.526576", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:16:30.907119", "reason": "no_content", "status": "failed", "attempt": 1}]
23863	Trump Admin Finds California Ban On Notifying	Trump admin finds California ban on notifying parents of gender transitions violated federal law	2026-01-29 07:06:28.951505+00	2026-01-29 07:07:24.566243+00		active	1	750	published			1	2026-01-29 07:06:46.223032+00	2026-01-29 07:07:24.197362+00	FALSE		[{"at": "2026-01-29T07:06:46.223032", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:07:24.197362", "reason": null, "status": "published", "attempt": 1}]
23862	How China’S 5,100-Year-Old Dams Challenge Western Narratives	How China’s 5,100-year-old dams challenge Western narratives on despotism	2026-01-29 07:06:27.05386+00	2026-01-29 07:06:46.136378+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 07:06:31.142077+00	2026-01-29 07:06:45.584242+00	FALSE		[{"at": "2026-01-29T07:06:31.142077", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:06:45.584242", "reason": "no_image", "status": "failed", "attempt": 1}]
23861	Hong Kong Customs Seizes 14,080 Smuggled Slimming	Hong Kong customs seizes 14,080 smuggled slimming jabs bound for Macau	2026-01-29 06:55:28.431678+00	2026-01-29 06:57:00.597993+00		active	1	750	published			1	2026-01-29 06:56:38.429321+00	2026-01-29 06:57:00.259036+00	FALSE		[{"at": "2026-01-29T06:56:38.429321", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T06:57:00.259036", "reason": null, "status": "published", "attempt": 1}]
23860	Europe Today: Eu Foreign Ministers Discuss Fresh	Europe Today: EU foreign ministers discuss fresh sanctions on Iran	2026-01-29 06:55:26.338589+00	2026-01-29 06:56:38.344876+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 06:56:23.093569+00	2026-01-29 06:56:37.990027+00	FALSE		[{"at": "2026-01-29T06:56:23.093569", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T06:56:37.990027", "reason": "no_image", "status": "failed", "attempt": 1}]
23859	Us Appeals Court Says Noem'S Decision To	US appeals court says Noem's decision to end protections for Venezuelans in US was illegal	2026-01-29 06:55:24.592134+00	2026-01-29 13:27:38.61604+00		active	3	750	published			1	2026-01-29 06:55:31.432923+00	2026-01-29 06:56:17.339808+00	FALSE		[{"at": "2026-01-29T06:55:31.432923", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T06:56:17.339808", "reason": null, "status": "published", "attempt": 1}]
23858	Malaysia’S Anwar Orders Officials To File Anti-Corruption	Malaysia’s Anwar orders officials to file anti-corruption report within a week	2026-01-29 06:45:11.02556+00	2026-01-29 06:46:38.018211+00		active	1	750	published			1	2026-01-29 06:46:12.643221+00	2026-01-29 06:46:37.478764+00	FALSE		[{"at": "2026-01-29T06:46:12.643221", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T06:46:37.478764", "reason": null, "status": "published", "attempt": 1}]
23857	The Ai Brain Drain: Why Europe Can’T	The AI brain drain: Why Europe can’t keep the talent it trains	2026-01-29 06:45:09.272665+00	2026-01-29 06:46:07.695032+00		active	1	750	published			1	2026-01-29 06:45:37.287678+00	2026-01-29 06:46:07.375315+00	FALSE		[{"at": "2026-01-29T06:45:37.287678", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T06:46:07.375315", "reason": null, "status": "published", "attempt": 1}]
23856	Bluey Beats Stranger Things And Keeps Spot	Bluey beats Stranger Things and keeps spot as most streamed show in 2025	2026-01-29 06:45:07.631306+00	2026-01-29 06:45:37.206925+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 06:45:25.211558+00	2026-01-29 06:45:36.902857+00	FALSE		[{"at": "2026-01-29T06:45:25.211558", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T06:45:36.902857", "reason": "no_image", "status": "failed", "attempt": 1}]
23855	Iran Warns Of Quick Retaliation As Trump	LIVE: Iran warns of quick retaliation as Trump revives US threats	2026-01-29 06:45:05.552715+00	2026-01-29 06:45:25.130413+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 06:45:21.617639+00	2026-01-29 06:45:24.812351+00	FALSE		[{"at": "2026-01-29T06:45:21.617639", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T06:45:24.812351", "reason": "no_content", "status": "failed", "attempt": 1}]
23854	Banks Shut, Futures Uncertain One Year After	Banks shut, futures uncertain one year after M23 rebels seized DRC’s Goma	2026-01-29 06:45:03.829691+00	2026-01-29 06:45:21.535987+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 06:45:14.580764+00	2026-01-29 06:45:21.223+00	FALSE		[{"at": "2026-01-29T06:45:14.580764", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T06:45:21.223000", "reason": "no_content", "status": "failed", "attempt": 1}]
23853	Why Nvidia’S Ai Boom Couldn’T Happen Without	Why Nvidia’s AI boom couldn’t happen without Dutch chip equipment maker ASML	2026-01-29 06:35:46.470052+00	2026-01-29 06:38:31.014346+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 06:38:26.984363+00	2026-01-29 06:38:30.717223+00	FALSE		[{"at": "2026-01-29T06:38:26.984363", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T06:38:30.717223", "reason": "no_content", "status": "failed", "attempt": 1}]
23852	‘Hard To Survive’: Kyiv'S Elderly Face Bitter	‘Hard to survive’: Kyiv's elderly face bitter cold after Russian attacks	2026-01-29 06:35:44.693168+00	2026-01-29 06:38:22.59665+00		active	1	750	published			1	2026-01-29 06:37:48.189302+00	2026-01-29 06:38:22.245134+00	FALSE		[{"at": "2026-01-29T06:37:48.189302", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T06:38:22.245134", "reason": null, "status": "published", "attempt": 1}]
23851	Situation In Us South Grows More Dire	Situation in US South grows more dire after days of ice, frigid temperatures and widespread outages	2026-01-29 06:35:42.531139+00	2026-01-29 06:36:53.218474+00		active	1	750	published			1	2026-01-29 06:35:50.07356+00	2026-01-29 06:36:52.869347+00	FALSE		[{"at": "2026-01-29T06:35:50.073560", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T06:36:52.869347", "reason": null, "status": "published", "attempt": 1}]
23850	Cfmeu Inquiry Gears Up For Public Hearing	CFMEU inquiry gears up for public hearing rush to reporting deadline	2026-01-29 06:24:57.145069+00	2026-01-29 06:26:35.125448+00		active	1	750	published			1	2026-01-29 06:26:13.401812+00	2026-01-29 06:26:34.808825+00	FALSE		[{"at": "2026-01-29T06:26:13.401812", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T06:26:34.808825", "reason": null, "status": "published", "attempt": 1}]
23849	Deutsche Bank Beats Profit Expectations In Fourth-Quarter	Deutsche Bank beats profit expectations in fourth-quarter earnings	2026-01-29 06:24:54.425381+00	2026-01-29 06:26:13.319563+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 06:26:08.635483+00	2026-01-29 06:26:13.035469+00	FALSE		[{"at": "2026-01-29T06:26:08.635483", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T06:26:13.035469", "reason": "no_content", "status": "failed", "attempt": 1}]
23848	Japan’S Suicide Death Toll Drops To Record	Japan’s suicide death toll drops to record low	2026-01-29 06:24:52.841716+00	2026-01-29 06:26:06.502774+00		active	1	750	published			1	2026-01-29 06:25:33.361705+00	2026-01-29 06:26:06.167317+00	FALSE		[{"at": "2026-01-29T06:25:33.361705", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T06:26:06.167317", "reason": null, "status": "published", "attempt": 1}]
