id	event_name	main_title	created_at	last_updated_at	closed_at	status	source_count	importance_score	publish_status	failure_reason	failure_details	attempt_count	first_attempt_at	last_attempt_at	recovered	attempts_before_success	attempt_history
26186	Starmer’S China Trip Thaws Relations With Beijing	Starmer’s China trip thaws relations with Beijing but spurs criticism at home	2026-01-30 22:46:21.336122+00	2026-01-30 22:49:31.453098+00		active	1	750	published			1	2026-01-30 22:49:01.457398+00	2026-01-30 22:49:31.107729+00	FALSE		[{"at": "2026-01-30T22:49:01.457398", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:49:31.107729", "reason": null, "status": "published", "attempt": 1}]
26185	Chile'S Far-Right President-Elect Visits El Salvador Mega-Prison,	Chile's far-right president-elect visits El Salvador mega-prison, plans to talk security with Bukele	2026-01-30 22:46:20.893387+00	2026-01-31 04:15:44.068748+00		active	3	750	published			1	2026-01-30 22:48:34.655476+00	2026-01-30 22:48:59.170158+00	FALSE		[{"at": "2026-01-30T22:48:34.655476", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:48:59.170158", "reason": null, "status": "published", "attempt": 1}]
26184	Photos Of Nationwide Protests Spurred By Recent	Photos of nationwide protests spurred by recent killings by ICE agents in Minnesota	2026-01-30 22:46:20.459539+00	2026-01-30 22:48:32.092452+00		active	1	750	published			1	2026-01-30 22:48:04.691258+00	2026-01-30 22:48:31.752385+00	FALSE		[{"at": "2026-01-30T22:48:04.691258", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:48:31.752385", "reason": null, "status": "published", "attempt": 1}]
26183	Labubu To Open Seven Uk Shops, After	Labubu to open seven UK shops, after PM's China visit	2026-01-30 22:46:18.339531+00	2026-01-30 22:48:04.594007+00		active	2	750	failed	api_error	{'message': 'index row requires 1700832 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-30 22:47:24.733767+00	2026-01-30 22:48:04.241589+00	FALSE		[{"at": "2026-01-30T22:47:24.733767", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:48:04.241589", "reason": "api_error", "status": "failed", "attempt": 1}]
26182	Emails Show Warm Relationship Between Epstein And	Emails Show Warm Relationship Between Epstein and Richard Branson	2026-01-30 22:46:17.729095+00	2026-01-31 15:55:11.393901+00		active	5	750	published			1	2026-01-30 22:46:54.986212+00	2026-01-30 22:47:22.674112+00	FALSE		[{"at": "2026-01-30T22:46:54.986212", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:47:22.674112", "reason": null, "status": "published", "attempt": 1}]
26181	Trump’S Lawsuit Against I.R.S. Creates ‘Enormous Conflict	Trump’s Lawsuit Against I.R.S. Creates ‘Enormous Conflict of Interest’	2026-01-30 22:46:17.051942+00	2026-01-30 22:46:54.89295+00		active	1	750	skipped	duplicate	Duplicate detected: duplicate_title	1	2026-01-30 22:46:29.717511+00	2026-01-30 22:46:54.579908+00	FALSE		[{"at": "2026-01-30T22:46:29.717511", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:46:54.579908", "reason": "duplicate", "status": "skipped", "attempt": 1}]
26180	Nevada Judge Frees Convicted Ms-13 Killer Despite	Nevada judge frees convicted MS-13 killer despite government warnings about public safety	2026-01-30 22:35:41.184866+00	2026-01-30 22:39:56.502335+00		active	1	750	published			1	2026-01-30 22:39:34.955042+00	2026-01-30 22:39:56.196285+00	FALSE		[{"at": "2026-01-30T22:39:34.955042", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:39:56.196285", "reason": null, "status": "published", "attempt": 1}]
26179	House Gop Leaders Eye Bipartisan Path For	House GOP leaders eye bipartisan path for spending package	2026-01-30 22:35:40.725104+00	2026-01-30 22:39:34.862849+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-30 22:39:29.536744+00	2026-01-30 22:39:34.542334+00	FALSE		[{"at": "2026-01-30T22:39:29.536744", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:39:34.542334", "reason": "no_content", "status": "failed", "attempt": 1}]
26178	Partial Government Shutdown To Begin Just After	Partial Government Shutdown to Begin Just After Midnight. Here’s What We Know	2026-01-30 22:35:40.280644+00	2026-01-31 05:06:14.575467+00		active	3	750	failed	no_content	All 2 sources blocked or failed to fetch	2	2026-01-30 22:39:18.733205+00	2026-01-31 05:06:14.254319+00	FALSE		[{"at": "2026-01-30T22:39:18.733205", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:39:29.135319", "reason": "no_content", "status": "failed", "attempt": 1}, {"at": "2026-01-31T05:06:08.842610", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-31T05:06:14.254319", "reason": "no_content", "status": "failed", "attempt": 2}]
26177	Denmark’S King Frederik And Queen Mary To	Denmark’s King Frederik and Queen Mary to visit Australia	2026-01-30 22:35:39.796473+00	2026-01-30 22:39:16.802149+00		active	1	750	published			1	2026-01-30 22:38:53.131293+00	2026-01-30 22:39:16.484445+00	FALSE		[{"at": "2026-01-30T22:38:53.131293", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:39:16.484445", "reason": null, "status": "published", "attempt": 1}]
26176	The Frank Warning From Switzerland On The	The frank warning from Switzerland on the dollar	2026-01-30 22:35:39.36126+00	2026-01-30 22:38:53.015961+00		active	1	750	failed	synthesis_failed	Claude API failed to synthesize article from sources	1	2026-01-30 22:38:04.272585+00	2026-01-30 22:38:52.631173+00	FALSE		[{"at": "2026-01-30T22:38:04.272585", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:38:52.631173", "reason": "synthesis_failed", "status": "failed", "attempt": 1}]
26175	After A Decade Of Silence, Elon Musk’S	After a decade of silence, Elon Musk’s tunneling startup and its reclusive president, are hitting the media circuit	2026-01-30 22:35:38.757946+00	2026-01-30 22:38:02.209308+00		active	1	750	published			1	2026-01-30 22:37:25.730708+00	2026-01-30 22:38:01.846815+00	FALSE		[{"at": "2026-01-30T22:37:25.730708", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:38:01.846815", "reason": null, "status": "published", "attempt": 1}]
26174	Trump’S Unlikely Promise To ‘End Inflation’ Still	Trump’s unlikely promise to ‘end inflation’ still saw families paying an extra $2,120 for goods and services in 2025	2026-01-30 22:35:38.29269+00	2026-01-30 22:37:16.121573+00		active	1	750	published			1	2026-01-30 22:36:50.399955+00	2026-01-30 22:37:15.800018+00	FALSE		[{"at": "2026-01-30T22:36:50.399955", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:37:15.800018", "reason": null, "status": "published", "attempt": 1}]
26173	Miami’S Haitian Community Braces For Deportations	Miami’s Haitian Community Braces for Deportations	2026-01-30 22:35:37.800549+00	2026-01-30 22:36:50.316205+00		active	1	750	failed	api_error	{'message': 'index row requires 1802776 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-30 22:35:50.260662+00	2026-01-30 22:36:49.893513+00	FALSE		[{"at": "2026-01-30T22:35:50.260662", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:36:49.893513", "reason": "api_error", "status": "failed", "attempt": 1}]
26172	What Do China And The Uk Want	What do China and the UK want from each other?	2026-01-30 22:35:36.598994+00	2026-01-30 22:35:50.168106+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-30 22:35:45.791337+00	2026-01-30 22:35:49.859036+00	FALSE		[{"at": "2026-01-30T22:35:45.791337", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:35:49.859036", "reason": "no_content", "status": "failed", "attempt": 1}]
26171	Los Angeles Hospice Fraud Reaches Billions As	Los Angeles hospice fraud reaches billions as Medicare providers scam federal system with fake companies	2026-01-30 22:25:35.460121+00	2026-01-30 22:27:03.70866+00		active	1	750	published			1	2026-01-30 22:26:38.593879+00	2026-01-30 22:27:03.368948+00	FALSE		[{"at": "2026-01-30T22:26:38.593879", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:27:03.368948", "reason": null, "status": "published", "attempt": 1}]
26170	Man Seeks To Be Freed After His	Man seeks to be freed after his conviction was tossed in Jam Master Jay murder case	2026-01-30 22:25:34.993726+00	2026-01-30 22:26:36.673845+00		active	1	750	published			1	2026-01-30 22:26:08.385622+00	2026-01-30 22:26:36.347035+00	FALSE		[{"at": "2026-01-30T22:26:08.385622", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:26:36.347035", "reason": null, "status": "published", "attempt": 1}]
26169	Federal Judge Strikes Down Parts Of Trump	Federal judge strikes down parts of Trump executive order on citizenship verification for voter registration	2026-01-30 22:15:33.422024+00	2026-01-30 22:17:42.913628+00		active	1	750	published			1	2026-01-30 22:16:55.408448+00	2026-01-30 22:17:42.538765+00	FALSE		[{"at": "2026-01-30T22:16:55.408448", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:17:42.538765", "reason": null, "status": "published", "attempt": 1}]
26168	Informant Told Fbi That Jeffrey Epstein Had	Informant told FBI that Jeffrey Epstein had a ‘personal hacker’	2026-01-30 22:15:31.705302+00	2026-01-31 11:35:06.705632+00		active	3	750	published			1	2026-01-30 22:16:01.217679+00	2026-01-30 22:16:52.792423+00	FALSE		[{"at": "2026-01-30T22:16:01.217679", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:16:52.792423", "reason": null, "status": "published", "attempt": 1}]
26167	Melania Trump&#039;S Alleged Emails With Ghislaine Maxwell:	Melania Trump&#039;s Alleged Emails With Ghislaine Maxwell: Read in Full	2026-01-30 22:15:31.203992+00	2026-01-30 22:15:59.203203+00		active	1	750	published			1	2026-01-30 22:15:34.885938+00	2026-01-30 22:15:58.842154+00	FALSE		[{"at": "2026-01-30T22:15:34.885938", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:15:58.842154", "reason": null, "status": "published", "attempt": 1}]
26166	Woman Demands Justice After Masked Gunmen Ambushed	Woman demands justice after masked gunmen ambushed vehicle in Puerto Rico, killing her fiancé	2026-01-30 22:07:21.402214+00	2026-01-30 22:15:22.718681+00		active	1	750	failed	api_error	{'message': 'index row requires 1509624 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-30 22:14:26.762647+00	2026-01-30 22:15:22.388219+00	FALSE		[{"at": "2026-01-30T22:14:26.762647", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:15:22.388219", "reason": "api_error", "status": "failed", "attempt": 1}]
26165	Americans Living Longer After Cancer Diagnosis	Americans living longer after cancer diagnosis	2026-01-30 22:07:20.484684+00	2026-01-30 22:14:26.67215+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-30 22:14:08.306625+00	2026-01-30 22:14:26.352809+00	FALSE		[{"at": "2026-01-30T22:14:08.306625", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:14:26.352809", "reason": "no_content", "status": "failed", "attempt": 1}]
26164	Passengers (Excluding Cruise Passengers) Transported From/To The	Passengers (excluding cruise passengers) transported from/to the main ports - Lithuania - quarterly data	2026-01-30 22:07:19.453947+00	2026-01-30 22:14:08.211082+00		active	3	750	failed	api_error	{'message': 'index row requires 1903872 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-30 22:13:22.878421+00	2026-01-30 22:14:07.838725+00	FALSE		[{"at": "2026-01-30T22:13:22.878421", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:14:07.838725", "reason": "api_error", "status": "failed", "attempt": 1}]
26163	Mixed Messaging From Trump Administration On Ice	Mixed messaging from Trump administration on ICE drawdown in Minneapolis	2026-01-30 22:07:18.948708+00	2026-01-30 22:13:22.720064+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-30 22:13:15.824372+00	2026-01-30 22:13:22.359215+00	FALSE		[{"at": "2026-01-30T22:13:15.824372", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:13:22.359215", "reason": "no_content", "status": "failed", "attempt": 1}]
26162	Andy Warhol Films, Left Undeveloped For Decades,	Andy Warhol Films, Left Undeveloped for Decades, Come to Light	2026-01-30 22:07:18.51372+00	2026-01-30 22:13:15.73013+00		active	1	750	failed	api_error	{'message': 'index row requires 1907248 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-30 22:12:46.617644+00	2026-01-30 22:13:15.408939+00	FALSE		[{"at": "2026-01-30T22:12:46.617644", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:13:15.408939", "reason": "api_error", "status": "failed", "attempt": 1}]
26161	The Philosophical Puzzle Of Rational Artificial Intelligence	The philosophical puzzle of rational artificial intelligence	2026-01-30 22:07:16.304725+00	2026-01-30 22:12:44.517655+00		active	2	750	published			1	2026-01-30 22:12:18.336639+00	2026-01-30 22:12:44.182327+00	FALSE		[{"at": "2026-01-30T22:12:18.336639", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:12:44.182327", "reason": null, "status": "published", "attempt": 1}]
26160	Nike Layoffs 2026: Hundreds Of Jobs Cut,	Nike Layoffs 2026: Hundreds of Jobs Cut, Citing Supply Chain Automation	2026-01-30 22:07:15.830084+00	2026-01-30 22:12:18.222325+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-30 22:12:12.408658+00	2026-01-30 22:12:17.868388+00	FALSE		[{"at": "2026-01-30T22:12:12.408658", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:12:17.868388", "reason": "no_content", "status": "failed", "attempt": 1}]
26159	New Fed Chief Kevin Warsh Gives Battered	New Fed chief Kevin Warsh gives battered dollar a lift	2026-01-30 22:07:15.298496+00	2026-01-31 15:57:28.396879+00		active	3	750	published	no_content	All 1 sources blocked or failed to fetch	2	2026-01-30 22:12:03.332444+00	2026-01-31 15:57:28.085351+00	TRUE	2.0	[{"at": "2026-01-30T22:12:03.332444", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:12:11.882915", "reason": "no_content", "status": "failed", "attempt": 1}, {"at": "2026-01-31T15:57:05.879017", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-31T15:57:28.085351", "reason": null, "status": "published", "attempt": 2}]
26158	Uk And Us Set For Surge In	UK and US set for surge in stock market listings	2026-01-30 22:07:14.746316+00	2026-01-30 22:12:03.234814+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-30 22:11:58.558426+00	2026-01-30 22:12:02.870001+00	FALSE		[{"at": "2026-01-30T22:11:58.558426", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:12:02.870001", "reason": "no_content", "status": "failed", "attempt": 1}]
26157	Argentine E-Commerce Giant Mercado Libre Files Complaint	Argentine e-commerce giant Mercado Libre files complaint against Temu	2026-01-30 22:07:13.655263+00	2026-01-30 22:11:04.397361+00		active	1	750	failed	api_error	{'message': 'index row requires 1660336 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-30 22:10:28.857874+00	2026-01-30 22:11:03.466004+00	FALSE		[{"at": "2026-01-30T22:10:28.857874", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:11:03.466004", "reason": "api_error", "status": "failed", "attempt": 1}]
26156	How Will China Respond As Us Expands	How will China respond as US expands foreign ship seizures?	2026-01-30 22:07:12.032243+00	2026-01-30 22:10:28.761258+00		active	1	750	failed	api_error	{'message': 'index row requires 1877016 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-30 22:09:51.295725+00	2026-01-30 22:10:28.356098+00	FALSE		[{"at": "2026-01-30T22:09:51.295725", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:10:28.356098", "reason": "api_error", "status": "failed", "attempt": 1}]
26155	Thousands March In Cities Across Us In	Thousands march in cities across US in 'national shutdown' against immigration crackdown	2026-01-30 22:07:11.600721+00	2026-01-31 01:45:53.090415+00		active	3	750	published			1	2026-01-30 22:09:13.351526+00	2026-01-30 22:09:41.074777+00	FALSE		[{"at": "2026-01-30T22:09:13.351526", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:09:41.074777", "reason": null, "status": "published", "attempt": 1}]
